2630,Chettinad College of Engineering and Technology, Karur,COMPUTER SCIENCE AND ENGINEERING,146,130.5,116,139.5,119.5,121,0
2632,Mahendra Institute of Technology (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,136.5,116,0,124.5,98.5,0,0
2633,Vidyaa Vikas College of Engineering and Technology, Namakkal,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
2634,Excel Engineering College (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,138,102,0,115.5,0,0,111.5
2635,CMS College of Engineering, Namakkal,COMPUTER SCIENCE AND ENGINEERING,122.5,0,0,0,0,0,0
2636,A V S Engineering College, Salem,COMPUTER SCIENCE AND ENGINEERING,131.5,110,123,113.5,90,0,0
2638,Mahendra Engineering College for Women, Namakkal,COMPUTER SCIENCE AND ENGINEERING,109,0,0,0,0,0,0
2639,R P Sarathy Institute of Technology, Salem,COMPUTER SCIENCE AND ENGINEERING,142,104.5,126.5,127.5,0,0,0
2640,Jayalakshmi Institute of Technology, Dharmapuri,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
2641,Varuvan Vadivelan Institute of Technology, Dharmapuri,COMPUTER SCIENCE AND ENGINEERING,99.5,0,0,0,0,0,0
2642,P S V College of Engineering and Technology, Krishnagiri,COMPUTER SCIENCE AND ENGINEERING,140.5,106,103,122,87.5,0,88.5
2643,Bharathiyar Institute of Engineering for Women, Salem,COMPUTER SCIENCE AND ENGINEERING,132,0,0,0,93,0,0
2646,Tagore Institute of Engineering and Technology, Salem,COMPUTER SCIENCE AND ENGINEERING,132.5,0,0,0,0,0,0
2647,J K K Nataraja College of Engineering and Technology, Namakkal,COMPUTER SCIENCE AND ENGINEERING,121,0,0,101.5,0,0,0
2648,Annapoorana Engineering College (Autonomous), Salem,COMPUTER SCIENCE AND ENGINEERING,127,0,105,117,97.5,0,0
2650,Christ The King Engineering College, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,143.5,99.5,100.5,100,110,116.5,0
2651,Jai Shriram Engineering College, Tiruppur,COMPUTER SCIENCE AND ENGINEERING,139.5,117.5,0,98,0,0,0
2652,AL-Ameen Engineering College (Autonomous), Erode,COMPUTER SCIENCE AND ENGINEERING,100,0,94.5,0,0,0,0
2653,Knowledge Institute of Technology (Autonomous), Salem,COMPUTER SCIENCE AND ENGINEERING,170.5,157,142.5,150,0,113,117.5
2656,Builders Engineering College, Tiruppur,COMPUTER SCIENCE AND ENGINEERING,166,145,101.5,141.5,0,164,0
2658,V S A Group of Institutions, Salem,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
2659,Salem College of Engineering and Technology, Salem,COMPUTER SCIENCE AND ENGINEERING,126,0,113,0,92.5,97.5,0
2661,Vivekanandha College of Technology for Women, Namakkal,COMPUTER SCIENCE AND ENGINEERING,156.5,138,0,136,0,0,0
2673,Sree Sakthi Engineering College, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,152,140,112,116,124,103,130.5
2683,Shreenivasa Engineering College, Dharmapuri,COMPUTER SCIENCE AND ENGINEERING,93,0,0,0,0,83.5,0
2702,Bannari Amman Institute of Technology (Autonomous), Erode,COMPUTER SCIENCE AND ENGINEERING,189,184.5,170,181,144.5,152.5,104
2704,Coimbatore Institute of Engineering and Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,164,155,155.5,149,132,0,0
2705,CSI College of Engineering, Nilgiris,COMPUTER SCIENCE AND ENGINEERING,116,0,0,0,0,0,0
2706,Dr. Mahalingam College of Engineering and Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,178.5,174,163,162,122,103,123.5
2707,Erode Sengunthar Engineering College (Autonomous), Erode,COMPUTER SCIENCE AND ENGINEERING,143.5,131.5,117.5,126.5,0,109,0
2708,Hindusthan College of Engineering and Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,167,156.5,157,152,123.5,111,0
2709,Government College of Engineering, Erode,COMPUTER SCIENCE AND ENGINEERING,188,179.5,181.205,180.605,163,161.615,0
2710,Karpagam College of Engineering (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,187,184,176,176.5,141.5,144.5,134
2711,Kongu Engineering College (Autonomous), Erode,COMPUTER SCIENCE AND ENGINEERING,187,179.5,173,176,134,141,0
2712,Kumaraguru College of Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,195,192.5,191,190.5,173.5,162.5,168
2713,M P Nachimuthu M Jaganathan Engineering College, Erode,COMPUTER SCIENCE AND ENGINEERING,121,0,0,0,0,111,0
2715,Nandha Engineering College (Autonomous), Erode,COMPUTER SCIENCE AND ENGINEERING,155.5,141.5,125.5,137,0,0,0
2716,Park College of Engineering and Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,142,120,141.5,114,93,0,0
2717,Sasurie College of Engineering, Tiruppur,COMPUTER SCIENCE AND ENGINEERING,94,0,0,0,0,0,0
2718,Sri Krishna College of Engineering and Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,192.5,190,188.5,187,157,152.5,135.5
2719,Sri Ramakrishna Engineering College (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,183,175,175.5,172.5,142,119,144.5
